This is a test trajectory computed for unit testing
Forward lookahead radius: 1Backward lookahead radius: 2Tractor Wheelbase: 0.3Trailer Wheelbase: 0.8Tractor hitch offset: 0.2Velocity-0.2

Piecewise Linear Path
0, 0
0, -5
-7, -6
-1.41128e-05	-0.0752154	1.57037	2.46219	-0.747972	0.58309	3.14116
-1.42244e-05	-0.0754793	1.57038	2.46307	-0.748277	0.58239	3.14117
-1.43331e-05	-0.075743	1.57039	2.46394	-0.74858	0.581692	3.14119
-1.44389e-05	-0.0760065	1.5704	2.46481	-0.748882	0.580994	3.1412
-1.45419e-05	-0.0762696	1.57041	2.46567	-0.749182	0.580298	3.14121
-1.4642e-05	-0.0765325	1.57042	2.46654	-0.749482	0.579602	3.14122
-1.47393e-05	-0.0767952	1.57043	2.4674	-0.74978	0.578907	3.14123
-1.48338e-05	-0.0770575	1.57044	2.46826	-0.750076	0.578213	3.14124
-1.49256e-05	-0.0773197	1.57045	2.46912	-0.750371	0.577519	3.14125
-1.50147e-05	-0.0775815	1.57046	2.46997	-0.750665	0.576827	3.14126
-1.51012e-05	-0.0778431	1.57047	2.47083	-0.750958	0.576135	3.14127
-1.5185e-05	-0.0781045	1.57048	2.47168	-0.75125	0.575444	3.14128
-1.52663e-05	-0.0783656	1.57049	2.47253	-0.75154	0.574755	3.14129
-1.5345e-05	-0.0786265	1.5705	2.47338	-0.751829	0.574065	3.1413
-1.54211e-05	-0.0788871	1.57051	2.47422	-0.752116	0.573377	3.14131
-1.54948e-05	-0.0791475	1.57052	2.47507	-0.752403	0.57269	3.14132
-1.5566e-05	-0.0794076	1.57053	2.47591	-0.752688	0.572003	3.14133
-1.56348e-05	-0.0796675	1.57054	2.47675	-0.752972	0.571317	3.14133
-1.57012e-05	-0.0799271	1.57055	2.47758	-0.753255	0.570632	3.14134
-1.57652e-05	-0.0801865	1.57055	2.47842	-0.753536	0.569948	3.14135
-1.58268e-05	-0.0804457	1.57056	2.47925	-0.753816	0.569264	3.14136
-1.58862e-05	-0.0807046	1.57057	2.48009	-0.754096	0.568582	3.14137
-1.59433e-05	-0.0809633	1.57058	2.48092	-0.754374	0.5679	3.14138
-1.59981e-05	-0.0812218	1.57059	2.48174	-0.75465	0.567219	3.14139
-1.60507e-05	-0.08148	1.5706	2.48257	-0.754926	0.566539	3.1414
-1.61012e-05	-0.081738	1.57061	2.48339	-0.7552	0.565859	3.1414
-1.61495e-05	-0.0819958	1.57061	2.48421	-0.755473	0.565181	3.14141
-1.61956e-05	-0.0822534	1.57062	2.48503	-0.755746	0.564503	3.14142
-1.62396e-05	-0.0825107	1.57063	2.48585	-0.756017	0.563826	3.14143
-1.62816e-05	-0.0827678	1.57064	2.48667	-0.756286	0.563149	3.14144
-1.63215e-05	-0.0830247	1.57064	2.48748	-0.756555	0.562474	3.14144
-1.63594e-05	-0.0832813	1.57065	2.4883	-0.756822	0.561799	3.14145
-1.63953e-05	-0.0835377	1.57066	2.48911	-0.757089	0.561125	3.14146
-1.64293e-05	-0.083794	1.57067	2.48992	-0.757354	0.560452	3.14147
-1.64613e-05	-0.08405	1.57068	2.49072	-0.757618	0.559779	3.14148
-1.64914e-05	-0.0843057	1.57068	2.49153	-0.757881	0.559108	3.14148
-1.65196e-05	-0.0845613	1.57069	2.49233	-0.758143	0.558437	3.14149
-1.65459e-05	-0.0848166	1.5707	2.49313	-0.758404	0.557767	3.1415
-1.65704e-05	-0.0850718	1.5707	2.49393	-0.758664	0.557097	3.1415
-1.65931e-05	-0.0853267	1.57071	2.49473	-0.758923	0.556428	3.14151
-1.6614e-05	-0.0855814	1.57072	2.49553	-0.75918	0.55576	3.14152
-1.66332e-05	-0.0858359	1.57072	2.49632	-0.759437	0.555093	3.14153
-1.66506e-05	-0.0860902	1.57073	2.49711	-0.759692	0.554427	3.14153
-1.66664e-05	-0.0863443	1.57074	2.4979	-0.759947	0.553761	3.14154
-1.66804e-05	-0.0865982	1.57074	2.49869	-0.7602	0.553096	3.14155
-1.66928e-05	-0.0868519	1.57075	2.49948	-0.760453	0.552432	3.14155
-1.67035e-05	-0.0871054	1.57076	2.50026	-0.760704	0.551768	3.14156
-1.67126e-05	-0.0873586	1.57076	2.50105	-0.760954	0.551105	3.14157
-1.67202e-05	-0.0876117	1.57077	2.50183	-0.761203	0.550443	3.14157
-1.67261e-05	-0.0878646	1.57078	2.50261	-0.761452	0.549782	3.14158
-1.67306e-05	-0.0881173	1.57078	2.50339	-0.761699	0.549121	3.14158
-1.67335e-05	-0.0883697	1.57079	2.50417	-0.761945	0.548461	3.14159
-1.67767e-05	-0.0885012	1.57015	2.50108	-0.760865	0.550021	-3.14159
-1.69401e-05	-0.0887541	1.57015	2.50186	-0.761114	0.549359	3.14096
-1.71018e-05	-0.0890068	1.57016	2.50264	-0.761362	0.548699	3.14096
-1.72619e-05	-0.0892594	1.57017	2.50341	-0.761608	0.548039	3.14097
-1.74204e-05	-0.0895118	1.57017	2.50419	-0.761854	0.547379	3.14097
-1.75774e-05	-0.0897639	1.57018	2.50496	-0.762099	0.546721	3.14098
-1.77328e-05	-0.0900159	1.57018	2.50574	-0.762343	0.546063	3.14099
-1.78867e-05	-0.0902677	1.57019	2.50651	-0.762586	0.545406	3.14099
-1.80391e-05	-0.0905192	1.57019	2.50728	-0.762828	0.54475	3.141
-1.819e-05	-0.0907706	1.5702	2.50804	-0.763069	0.544094	3.141
-1.83394e-05	-0.0910218	1.5702	2.50881	-0.763309	0.543439	3.14101
-1.84875e-05	-0.0912728	1.57021	2.50957	-0.763547	0.542784	3.14101
-1.86341e-05	-0.0915237	1.57021	2.51033	-0.763785	0.542131	3.14102
